ID,Directors
5939,Gurinder Chadha
5940,Joseph Ruben
5941,Peter Carter
5942,Brian Trenchard-Smith
5943,Bertrand Tavernier
5944,Greg Barker
5945,Peter Sasdy
5946,Kamal Haasan
5948,Zak Bagans
5949,Aaron Rose
5949,Joshua Leonard
5950,Curtis Hanson
5951,Thierry Binisti
5952,Keith Melton
5953,Robert Moore
5954,Chris Messina
5955,Edward D. Wood Jr.
5956,Jeannie Gaffigan
5957,Nick Broomfield
5958,Fernando León de Aranoa
5959,Gavin O'Connor
5960,Larry Cohen
5961,Joel Heath
5962,Irving Pichel
5962,Walter Lantz
5962,Dick Lundy
5962,Don Patterson
5962,Paul J. Smith
5963,Jong-hyun Kim
5964,Amy Holden Jones
5965,Andrey Konchalovskiy
5966,Alain Gomis
5967,Patrick Coyle
5968,Saul Metzstein
5969,Jamie Babbit
5970,Reed Morano
5971,Jordan Rubin
5972,Donald Petrie
5973,Chris Bell
5973,Josh Alexander
5973,Greg Young
5974,Terence Fisher
5976,Gisaburô Sugii
5977,Alexandre Arcady
5978,Josh Gilbert
5979,George Hickenlooper
5980,Amy Seimetz
5981,Mario Bava
5982,Andy Heathcote
5982,Heike Bachelier
5983,Bob Byington
5984,Fredrik Bond
5985,Asger Leth
5985,Milos Loncarevic
5986,Scott P. Harris
5987,Jon Gunn
5987,Brian Herzlinger
5987,Brett Winn
5988,Dylan Baker
5989,Aleksandr Kott
5990,Károly Ujj Mészáros
5991,Yong-hwa Kim
5992,Michael Perlman
5993,Jack Gold
5994,Nancy Buirski
5995,Mike Nichols
5996,Clay Jeter
5997,Henry Hathaway
5998,Ravi Chopra
5999,Pamela Yates
6000,Bill Jones
6000,Terry Jones
6000,Ben Timlett
6001,Eliza Hittman
6002,Mike Mendez
6003,John Harrison
6004,Terence Fisher
6005,Nabeel Qureshi
6006,Tony Silver
6007,Erik Sharkey
6008,Paul McGuigan
6009,Dorie Barton
6010,Steven Kostanski
6011,Seok-beom Kang
6012,James Strong
6013,John Schlesinger
6014,Blair Treu
6015,Johannes Roberts
6016,Joe Mantegna
6017,Alejandro Hidalgo
6018,Michael Winterbottom
6019,Wayne Roberts
6020,Pantelis Voulgaris
6021,John Cameron Mitchell
6022,Stan Dragoti
6023,Claire Denis
6024,Beadie Finzi
6025,Florent-Emilio Siri
6026,Apichatpong Weerasethakul
6027,Harris Goldberg
6028,Steven Knight
6029,Andrew Cohn
6029,Davy Rothbart
6030,James Steven Sadwith
6031,Jong-bin Yoon
6032,Benedict Andrews
6034,Stephen Gyllenhaal
6035,Lee Demarbre
6036,Mitchell Kezin
6037,Robert Luketic
6038,Koldo Serra
6039,Adam Green
6040,Sarita Khurana
6040,Smriti Mundhra
6041,Andrew Adamson
6042,John V. Knowles
6043,Jirí Menzel
6044,Stewart Thorndike
6045,Nat Faxon
6045,Jim Rash
6046,Mark Palansky
6047,Omung Kumar
6048,José Pedro Lopes
6049,Florin Serban
6050,Idris Elba
6051,Jason DaSilva
6052,Wes Craven
6053,Steven Spielberg
6054,Terry Zwigoff
6055,Garrett Zevgetis
6056,Wei-Hao Cheng
6057,Charles Martin Smith
6058,Jay Alaimo
6059,Clay Tweel
6060,Thorbjørn Christoffersen
6060,Anders Matthesen
6061,Eran Riklis
6062,Philip Kaufman
6063,Robert Mockler
6064,Henry Koster
6065,Matthew J. Weiss
6066,Nicolas Vanier
6067,Barry Battles
6068,Rick Bieber
6069,Mauro Carvalho
6069,Thiago Cazado
6070,Kinji Fukasaku
6071,Paul Cox
6072,Rocco Urbisci
6073,A.R. Murugadoss
6074,Ron Mann
6075,Philipp Kadelbach
6076,Takashi Miike
6077,Daniel Patrick Carbone
6078,Jessie Nelson
6079,Lee Isaac Chung
6080,Rajat Kapoor
6081,Marc Webb
6082,Yves Montmayeur
6083,Jeremy Gosch
6084,Jeb Stuart
6085,BJ McDonnell
6086,Yash Chopra
6087,Larry Weinstein
6088,Simon Wincer
6089,Helena Bergström
6090,Don Coscarelli
6091,Wim Wenders
6092,Billy O'Brien
6093,Athiná-Rachél Tsangári
6094,Roy Ward Baker
6095,Matthew Porterfield
6096,Timothy Hutton
6097,Ben Affleck
6098,Matthew Bright
6099,Stuart Zicherman
6100,Ji-hoon Kim
6101,Daniel MacIvor
6102,Bette Gordon
6103,Alexandre Espigares
6103,Laurent Witz
6104,Richard Benjamin
6105,Steve Carver
6106,Didier Bivel
6107,Jonathan Demme
6108,Michael Keaton
6109,Todd Solondz
6111,Freddie Francis
6112,Andy Palmer
6113,Clara Balzary
6114,Sion Sono
6115,Chia-Liang Liu
6116,Ajay Devgn
6117,Robert M. Young
6118,Lawrence Shapiro
6119,Michal Marczak
6120,Lucy Walker
6121,Joon-Hwan Jang
6122,Josh Locy
6123,Gustav Machatý
6125,Peter Hyams
6126,Fred Walton
6127,Alice Winocour
6128,Lian Lunson
6129,Ross Partridge
6130,Akira Kurosawa
6131,Kirsten Sheridan
6132,Blair Treu
6133,Martin Davidson
6133,Stephen Verona
6134,Arnaud des Pallières
6135,Per Fly
6136,Callie Khouri
6137,Travis Milloy
6138,Clifton Ko
6139,Angad Bhalla
6140,Daniel Benmayor
6141,Ken Hughes
6142,John Sayles
6143,Haritz Zubillaga
6144,Yves Simoneau
6145,Sung-su Kim
6146,Larry Clark
6147,Tim Chambers
6148,Suzi Yoonessi
6149,Dan Ireland
6150,Mimi Leder
6151,Geoffrey Sax
6152,Kirby Dick
6152,Amy Ziering
6153,Charles Binamé
6154,Michael Laughlin
6155,Alan Crosland
6156,Fedor Bondarchuk
6157,Sashi Kiran Tikka
6158,Hrishikesh Mukherjee
6159,Jordan Blady
6160,Anthony C. Ferrante
6161,Lauren Greenfield
6162,Elie Wajeman
6163,Émile Gaudreault
6164,Edward Yang
6165,Jake Paltrow
6166,Stewart Sparke
6167,Don Bluth
6167,Gary Goldman
6167,Dan Kuenster
6168,Jim Hemphill
6169,Rezo Chkheidze
6170,Jesse Zwick
6172,Q. Allan Brocka
6173,Mel Stuart
6174,Nadine Labaki
6175,Kentucker Audley
6175,Albert Birney
6176,Howard Hughes
6176,Howard Hawks
6177,Tamar Halpern
6177,Chris Quilty
6178,Kirsty de Garis
6178,Timothy Jolley
6179,Chris McCoy
6180,Kevin Billington
6181,Adam Salky
6182,Adam Yauch
6183,Suzi Yoonessi
6184,Yash Chopra
6185,John Borowski
6186,Aleksa Gajic
6186,Nebojsa Andric
6186,Stevan Djordjevic
6187,Des Doyle
6188,Bob Giraldi
6189,Randall Wood
6190,Garrett Batty
6191,Danny Boyle
6192,Dwight H. Little
6193,Karey Kirkpatrick
6194,Chia-Liang Liu
6195,Ben Young
6196,Jack Heller
6197,Del Shores
6198,Kevin Tostado
6199,Benjamín Ávila
6200,Uwe Heidschötter
6200,Johannes Weiland
6201,William Lustig
6202,Alexis Michalik
6203,John Ford
6204,Jon Brewer
6205,Lorna Tucker
6206,Rocco Urbisci
6207,James Watkins
6208,Jimmy T. Murakami
6208,Roger Corman
6209,Xiaozhi Rao
6210,Toby Genkel
6210,Sean McCormack
6211,M.J. Bassett
6212,Diego Luna
6213,Navdeep Singh
6214,Paul Johansson
6215,Richard E. Grant
6216,Ernst Lubitsch
6217,Tom Mankiewicz
6218,Colin Levy
6219,Rick Alverson
6220,John Taylor
6221,Maggie Greenwald
6222,Raj Mehta
6223,Leonor Caraballo
6223,Matteo Norzi
6224,Soundarya R. Ashwin
6225,David Mackenzie
6226,Jason Alexander
6227,Ed Gass-Donnelly
6228,Richie Adams
6229,Roger Sherman
6230,J.C. Khoury
6231,Alex Turner
6233,Gonzalo López-Gallego
6234,Robin Bain
6235,Howard Hawks
6236,Peter Flinth
6237,Peter Werner
6238,Robert Harmon
6239,Matthew Bate
6240,Bruce Robinson
6241,Kunal Kohli
6242,Doug Pray
6243,David Mackenzie
6244,Greydon Clark
6245,Martin Ritt
6247,Kamal Amrohi
6248,Nikkhil Advani
6249,Hsin-yao Huang
6250,David Ross
6251,Vipul Amrutlal Shah
6252,S.S. Rajamouli
6252,J.V.V. Sathyanarayana
6253,Matthew Broderick
6254,Maryam Henein
6254,George Langworthy
6255,John Irvin
6256,Lucas Belvaux
6257,Mohana Krishna Indraganti
6258,Frank Powell
6259,George Ratliff
6260,Max Lang
6260,Daniel Snaddon
6261,Eric Till
6262,Drew Barrymore
6263,Dennis Bots
6264,Will Becher
6264,Richard Phelan
6265,Jody Shapiro
6266,Pavan Moondi
6266,Brian Robertson
6267,Phil Grabsky
6268,Eugene Corr
6269,Akshay Roy
6270,Steven R. Monroe
6271,Alex Holmes
6272,Kelly Daniela Norris
6272,T.W. Pittman
6273,Jin-ho Hur
6274,Gregori Viens
6275,Jackie Chan
6276,Sturla Gunnarsson
6277,Mary Liz Thomson
6278,Bryan Forbes
6279,Jeremy Lovering
6280,Paolo Cavara
6280,Gualtiero Jacopetti
6280,Franco Prosperi
6281,Pepe Danquart
6282,Jack Gold
6283,Treva Wurmfeld
6284,Lucio Fulci
6285,Ramon Zürcher
6286,Abigail Disney
6286,Kathleen Hughes
6287,Andrea Pallaoro
6288,Kristina Grozeva
6288,Petar Valchanov
6289,Cheh Chang
6290,Woo-Suk Kang
6291,Pier Paolo Pasolini
6292,John Irvin
6293,Cheh Chang
6294,Jennifer Baichwal
6294,Edward Burtynsky
6295,Marty Callner
6296,Steven Greenstreet
6297,Mamoru Oshii
6298,Klaus Härö
6299,Ryan Bellgardt
6300,George Hickenlooper
6301,Raj Kapoor
6302,Richard Raaphorst
6303,Yun-ho Yang
6304,Rowdy Herrington
6305,Eric Manning
6306,Silvio Soldini
6307,Megan Freels Johnston
6308,Teddy Chan
6309,Nicole Kassell
6310,Steven Quale
6311,Philip Marcus
6313,Craig Monahan
6314,Bill Fishman
6315,Jerry London
6316,Pradeep Sarkar
6317,Victor Mathieu
6318,János Edelényi
6319,Rohit Shetty
6320,Bobby Roth
6321,Jeff Daniels
6322,Andrew Shea
6323,John Moffitt
6324,Sophie Barthes
6325,Peter Hyams
6326,Steve Barron
6327,Deborah Chow
6328,Ounie Lecomte
6329,John Pogue
6330,Joe Maggio
6331,K.V. Anand
6332,Lola Doillon
6333,Shane Black
6334,Sang-yoon Lim
6335,Thomas Whelan
6336,Craig Roberts
6337,Aron Gaudet
6337,Gita Pullapilly
6338,Gary Lundgren
6339,Abel Ferrara
6340,Yash Chopra
6341,Mick Jackson
6342,Lucky McKee
6342,Chris Sivertson
6343,Mark Kemble
6344,Matt Cimber
6345,James Kerwin
6346,Rose Bosch
6347,Malcolm Venville
6348,Will Wallace
6349,Scott Hamilton Kennedy
6350,Jack White
6351,Eric D. Howell
6352,Adam Simon
6353,Stephen Lance
6354,Abel Ferrara
6355,Andy Bichlbaum
6355,Mike Bonanno
6355,Laura Nix
6356,Alan Polsky
6356,Gabe Polsky
6357,Joe Manganiello
6358,Lokesh Kanagaraj
6359,Richard Fleischer
6360,Abhishek Chaubey
6361,Charles B. Pierce
6362,Pierre De Moro
6363,William A. Wellman
6364,Peter Brosens
6364,Jessica Woodworth
6365,Hyeong-Cheol Kang
6366,Norman Tokar
6367,Brett Gaylor
6368,Michael Wilson
6369,Michael Moore
6370,Zach Ingrasci
6370,Sean Leonard
6370,Chris Temple
6371,Charles Sturridge
6372,Richard Benjamin
6373,Charlie Stratton
6374,Jack Bennett
6375,Sturla Gunnarsson
6376,Allan Holzman
6377,Adam Green
6378,Robert Wise
6379,Sam Firstenberg
6380,Nicolas Winding Refn
6381,James Marsh
6382,Ben Rivers
6382,Ben Russell
6383,Sergio Corbucci
6384,Francis Ford Coppola
6385,Mark Illsley
6386,Jorge Fons
6387,Brad Anderson
6388,Mikael Håfström
6389,Matt Sobel
6390,Luc Jacquet
6391,Albert Band
6392,Brian A. Metcalf
6393,Donald Cammell
6395,Anna Justice
6396,Robert Greenwald
6397,Rashid Masharawi
6398,Stevan Mena
6399,Alfred E. Green
6400,Angad Aulakh
6401,Seth Holt
6402,Richard Ciupka
6403,Ric Esther Bienstock
6404,Ben Browder
6405,Roy Del Ruth
6406,Anocha Suwichakornpong
6407,John Durrant
6407,Russell Thomas
6408,Atlee Kumar
6409,John Hazlett
6410,Arthur Marks
6411,Basu Chatterjee
6412,Syed Wazir Ali
6413,John Guillermin
6414,Dror Zahavi
6415,Matt Wolf
6416,James Ponsoldt
6417,John Kaye
6418,Fritz Kiersch
6419,Craig Zisk
6420,Kurt Vincent
6421,Jeff Preiss
6422,Jeremy Grant
6423,Gianni Di Gregorio
6424,Uwe Boll
6425,Robert Rippberger
6426,Dudley Murphy
6426,William C. de Mille
6427,Michael Winterbottom
6428,Cheh Chang
6429,Barry Shils
6430,Wonsuk Lee
6431,Philippe Diaz
6432,Blake Edwards
6433,Jaume Balagueró
6434,Pearse Elliott
6435,Russell Hodge
6435,Cynthia Scott-Johnson
6436,Kirill Serebrennikov
6437,Lieh Lo
6438,Sam Peckinpah
6439,Jeroen Jaspaert
6439,Daniel Snaddon
6440,Ingmar Bergman
6441,Rocco Urbisci
6442,Nabeel Qureshi
6443,Andrew Douglas
6444,Joe Giannone
6445,Chris Koch
6446,Roger Spottiswoode
6447,Buddy Giovinazzo
6448,Chris Weitz
6448,Paul Weitz
6449,Cary Medoway
6450,Edward Burns
6451,Darrell Roodt
6452,Bob Byington
6453,Lorenzo DeStefano
6454,Mel Gibson
6455,Jesús Franco
6456,Siddharth Vasani
6457,Leonid Bykov
6458,Richard Franklin
6459,Alexandre Moors
6460,Mitchell Lichtenstein
6462,Angshuman Ghosh
6463,Edward Zwick
6464,Jason Stone
6465,Hsiao-Hsien Hou
6466,Ari Gold
6467,John Asher
6468,Laura Bispuri
6469,Eddie Mullins
6470,Nicholas Corea
6470,Bill Bixby
6471,Carlos Carcas
6471,Norberto López Amado
6472,David Rühm
6473,John Burgess
6474,Bill Melendez
6474,Phil Roman
6475,Donna Deitch
6476,Omung Kumar
6477,Ciro Guerra
6478,Emmanuel Finkiel
6479,Charles Dance
6480,Bud Clayman
6480,Glenn Holsten
6480,Scott Johnston
6481,Sam Fleischner
6482,Aktan Arym Kubat
6483,Emily Young
6484,Cy Endfield
6485,George P. Cosmatos
6486,Milton Lage
6487,Daniel Sackheim
6488,Nick Broomfield
6489,John Cromwell
6490,Liz Garbus
6491,George Hickenlooper
6492,Sam Jaeger
6493,Kenneth Branagh
6494,James Franco
6495,Rocco Urbisci
6496,Ben C. Lucas
6497,Scott Lew
6498,Anthony Silverston
6499,Alejandro Amenábar
6500,Kim Druzhinin
6500,Andrey Shalopa
6501,Sooraj R. Barjatya
6502,Stephen Vittoria
6503,Michael Matheson Miller
6504,Hun Jang
6505,Timothy Linh Bui
6506,Bruce Pittman
6507,Walter Grauman
6508,María Lidón
6509,George Gallo
6510,John Maringouin
6511,Jack Heller
6512,John Huston
6513,Geoffrey Fletcher
6514,Joanna Hogg
6515,Will Slocombe
6516,Kris Koenig
6517,Jeff Stein
6518,Peter Greenaway
6520,Nitya Mehra
6521,Kathleen Hepburn
6522,Jim Hubbard
6523,Mitch Davis
6524,Barnaby Southcombe
6525,Atlee Kumar
6526,Michael Addis
6527,Ang Lee
6528,Maria Sole Tognazzi
6529,Craig Rosenberg
6530,Keren Yedaya
6531,Huck Botko
6531,Andrew Gurland
6532,Laura Bialis
6533,Larry Weitzman
6534,Kinji Fukasaku
6535,Vic Armstrong
6536,James F. Collier
6537,Randall Miller
6538,Matthew Porterfield
6539,Corey Yuen
6540,Nickolas Perry
6540,Harry Thomason
6541,Gordon Hessler
6542,Alfredo Rodriguez de Villa
6543,Douglas Cheek
6544,Budd Boetticher
6545,Sicheng Chen
6546,David Hartman
6547,Angelina Maccarone
6548,Julio Quintana
6549,Shaun Colon
6550,David Burris
6551,Peter Mullan
6552,David Mamet
6553,Vipul Amrutlal Shah
6554,Robert Altman
6555,José Manuel Cravioto
6556,Kate Montgomery
6557,Ann Hui
6558,John Polson
6559,Emanuel Hoss-Desmarais
6560,John R. Leonetti
6561,Kieran Evans
6562,Kathryn Bigelow
6563,Robert Luketic
6564,Charles Barton
6565,Mikkel Brænne Sandemose
6566,King Hu
6567,Danny Wu
6568,Darren Lynn Bousman
6569,Geordie Day
6570,Jake Goldberger
6571,Yash Chopra
6572,Jeff Franklin
6573,David Flatman
6574,George Gallo
6575,Er Cheng
6576,John Frankenheimer
6577,Sin-Hang Chiu
6577,Pak-Wing Yan
6578,John De Bello
6579,Tate Taylor
6580,Nate Taylor
6581,Atsushi Funahashi
6582,Ariel Kleiman
6583,Richard Moore
6584,Osamu Dezaki
6585,Scott Cohen
6586,Sathyan Anthikad
6587,Dante Lam
6588,Vanessa Roth
6588,Brian McGinn
6589,Sam Levinson
6590,Adam Davis
6591,Adam Christian Clark
6592,Rodger Grossman
6593,Zak Penn
6594,Isaac Florentine
6595,Mika Kaurismäki
6596,Kevin Mazur
6597,Stuart Urban
6598,Sarah Gavron
6599,Johannes Roberts
6600,Enzo D'Alò
6601,Eric Esau
6602,Ted Tetzlaff
6603,Gregg Champion
6604,Nadav Lapid
6605,Anne K. Black
6606,Alex Orr
6607,Ram Kumar
6608,Marc Rocco
6609,Larry Fessenden
6610,Angus MacLachlan
6611,Menelik Shabazz
6612,Sooraj R. Barjatya
6613,Craig Moss
6614,Joe Begos
6615,Luis Urquiza
6616,Chris Lavis
6616,Maciek Szczerbowski
6618,Alex Gibney
6619,Randall Miller
6620,Hilla Medalia
6620,Shosh Shlam
6621,Anthony C. Ferrante
6622,Alex Rotaru
6623,Arsen A. Ostojic
6624,Jonathan Wacks
6625,Adam Green
6625,Joe Lynch
6625,Bear McCreary
6625,Adam Rifkin
6625,Tim Sullivan
6626,Piotr Szkopiak
6627,Michael Axelgaard
6628,Randall Miller
6629,Bob Clark
6630,Erik Gandini
6631,Erik Poppe
6632,Shane O'Sullivan
6633,Paul Schrader
6634,Deborah Chow
6635,Lexi Alexander
6636,Howard Deutch
6637,Alexs Stadermann
6638,Bill Jones
6638,Jeff Simpson
6638,Ben Timlett
6639,Takashi Miike
6640,Stephen Frears
6641,Catherine Hardwicke
6642,Roni Ezra
6643,Benoît Delépine
6643,Gustave Kervern
6644,Justin Schwarz
6645,Clare Beavan
6645,Nic Stacey
6646,Victor Schertzinger
6647,Jeremy Snead
6648,François Ozon
6649,Sizil Srivastava
6650,Gillian Grisman
6651,Matt Vancil
6652,Adam Rifkin
6653,Biyi Bandele
6654,Tim Burton
6655,Bruce Gowers
6656,Danny Leiner
6657,Jason Bloom
6658,Jon Cvack
6659,Martin Donovan
6660,Michael Maren
6661,Moussa Touré
6662,Yukun Xin
6663,Dominik Graf
6664,Tony Maylam
6666,Tom Hammock
6667,Harshavardhan Kulkarni
6668,Barbara Albert
6669,Oliver Hockenhull
6670,Phillip Andrew Morton
6671,Shaad Ali
6672,John Herzfeld
6673,Robert Greene
6674,John Moffitt
6674,Jerry Seinfeld
6675,Minhal Baig
6676,Bille Woodruff
6677,Alireza Khatami
6678,Joseph Graham
6679,Christopher Denham
6680,Tom Vaughan
6681,Jason James
6682,Sammo Kam-Bo Hung
6683,Dome Karukoski
6684,Srikanth Addala
6685,Norman Taurog
6686,Blair Treu
6687,Joshua Logan
6688,George Pollock
6689,Ray Goossens
6690,Herschel Faber
6691,John Poliquin
6692,Chris Riedell
6692,Nick Riedell
6693,Michael Williams
6694,Abhishek Chaubey
6695,John Magary
6696,Greg Whiteley
6697,Craig Goodwill
6698,Ed Stone
6700,David Mickey Evans
6701,Phie Ambo
6702,Tom O'Dell
6703,Terry Dougas
6703,Nikki Frakes
6703,Will Hess
6704,Brian Jun
6705,Michael Traeger
6706,Freddie Francis
6707,Bernard Rose
6708,Ken Scott
6709,Israel Luna
6710,Jun Shishido
6711,Lina Wertmüller
6712,Paul Shoulberg
6713,Steve Reeves
6714,Masaaki Taniguchi
6715,Vignesh Shivan
6716,Nathan Adloff
6717,Hitesh Kewalya
6718,Jonathan Demme
6719,André De Toth
6720,Aubrey Nealon
6721,Dusan Makavejev
6722,Balaji Sakthivel
6723,Rajkumar Santoshi
6724,Raj Pradeep
6725,Kevin Bray
6726,Ramesh Aravind
6727,Austin Vesely
6728,Peter Ho-Sun Chan
6729,Corey Pearson
6730,Pat Murphy
6731,Nathan VonMinden
6732,Guru Dutt
6733,Mark Helenowski
6733,Kevin Pang
6734,Marc Fienberg
6735,David Wnendt
6736,Luke Matheny
6737,Gorman Bechard
6738,John Humber
6739,Larry Charles
6740,George Melford
6741,Gregory Marquette
6742,Cathy Randall
6743,Gary Sherman
6744,Jan Kounen
6745,Kourosh Ahari
6746,Dalibor Matanic
6747,John Turturro
6748,James Kent
6749,Matthew Bright
6751,Susan Muska
6751,Gréta Olafsdóttir
6752,Jon Wright
6753,David Beton
6753,James Nunn
6754,Kimble Rendall
6755,Jonathan Holiff
6756,Nandita Das
6757,Mark Webber
6758,Tomoharu Katsumata
6759,Michael Steiner
6760,Vladan Nikolic
6761,C.S. Amudhan
6762,Alexandra Kondracke
6763,Toa Fraser
6764,Caroline Thompson
6765,Sarah Spillane
6766,Kevin Finn
6766,James Rolfe
6768,Richard Benjamin
6769,Atsuko Fukushima
6769,Hiroyuki Kitakubo
6769,Hiroyuki Kitazume
6769,Kôji Morimoto
6769,Takashi Nakamura
6769,Yasuomi Umetsu
6769,Manabu Ôhashi
6769,Hidetoshi Ômori
6769,Katsuhiro Ôtomo
6770,Mark Goldblatt
6771,Robert Guédiguian
6772,Khoa Le
6773,Jeffrey St. Jules
6774,Tonino Valerii
6775,Rudy Durand
6776,Tyler Shields
6778,María Luisa Bemberg
6779,Walter Hill
6780,Conrad Jackson
6781,Anthony Mandler
6782,Morgan J. Freeman
6783,Tamra Davis
6784,Ross Kagan Marks
6785,Marc Forster
6786,Ron Scalpello
6787,Julian Jarrold
6788,Michael Ray Rhodes
6789,Dennis Hopper
6790,Michael Dwyer
6790,Kaitlin McLaughlin
6791,Andrzej Wajda
6792,Sooraj R. Barjatya
6793,Russell P. Marleau
6794,James E. Duff
6795,Anna Mastro
6796,William Wyler
6797,Roger Christian
6798,David Caffrey
6799,John Polson
6800,Matthew Bauckman
6800,Jaret Belliveau
6801,Ronald Neame
6802,Joshua Rous
6803,Joseph Sargent
6804,Sol Tryon
6805,Stanislaw Mucha
6806,Rainer Werner Fassbinder
6807,Robert Greenwald
6808,Peter Facinelli
6809,Jennifer Gerber
6810,Ermanno Olmi
6811,Luke Greenfield
6812,Bigas Luna
6813,Leo Zhang
6814,Stephen David Brooks
6815,Bob Clark
6816,Richard LeMay
6817,Siu-Tung Ching
6818,William A. Graham
6819,Frank Capra
6819,Anatole Litvak
6820,Greta Schiller
6821,So Yong Kim
6822,Jonathan Newman
6823,Gustavo Hernández
6824,Dan Hartley
6825,Shun'ya Itô
6826,Ben Lewis
6827,Rudolf van den Berg
6828,Jiuliang Wang
6829,Michael Lindsay-Hogg
6830,Barnet Bain
6831,Bruce Gowers
6831,Rocco Urbisci
6832,Owen Harris
6833,William Castle
6834,Ricardo Trogi
6835,Fernando Lebrija
6837,Takashi Miike
6838,Tom McLoughlin
6839,Tony Ayres
6840,Vadim Jean
6840,Gary Sinyor
6841,François Girard
6842,Ridley Scott
6843,Gillies MacKinnon
6844,Daniel Schmidt
6845,Lesley Chilcott
6846,Letia Clouston
6847,Mark Gill
6848,Reginald Hudlin
6849,Johnnie To
6850,Michael Hoffman
6851,Mel Smith
6852,Takashi Miike
6853,Rintaro
6854,Sammo Kam-Bo Hung
6855,Ethan Wiley
6856,Michael Grossman
6857,John Putch
6858,Jennifer Steinman Sternin
6859,Jamin Winans
6860,Steven Quale
6861,Paul Andrew Williams
6862,Vicente Amorim
6863,William L. Nolte
6863,Ralph Cooper
6864,Marisa Miller Wolfson
6866,Roger Corman
6867,Kim Farrant
6868,Chi-Kin Kwok
6869,Les Blank
6870,John Mathew Matthan
6871,Francis dela Torre
6872,Derick Martini
6873,Glenn Gaylord
6874,Gregory Hatanaka
6875,David Cronenberg
6876,Charles Officer
6877,Trinadha Rao Nakkina
6878,Bimal Roy
6879,Joel Surnow
6880,John Cornell
6881,Kyle Wilamowski
6882,Nathan Rissman
6882,Nick Wickham
6882,Steven Klein
6882,Tom Munro
6883,John Alan Simon
6884,Katja von Garnier
6885,Hyun-ju Lee
6886,Yash Chopra
6887,Gianfranco Parolini
6888,Lionel Jeffries
6889,T.C. Christensen
6890,Chad Archibald
6891,Margaret Whitton
6892,Mrighdeep Lamba
6893,Michael Landon Jr.
6894,Atul Manjrekar
6895,Peter Yates
6896,Jun-hee Han
6897,Paul Shapiro
6898,Jenna Cato Bass
6899,Jeff Smith
6900,Larry Cohen
6900,Fred Williamson
6901,Michael Levine
6902,Jeong-kwon Kim
6903,Paul Miller
6904,Fulvio Sestito
6905,Neil Turitz
6906,Kate Barker-Froyland
6907,Edward F. Cline
6907,Buster Keaton
6908,Simon Wincer
6909,Larry Clark
6910,Jeremy Jones
6910,Steve Jones
6910,Todd Jones
6911,Nathan Silver
6912,Ken Sanzel
6913,James Cruze
6913,Erich von Stroheim
6914,Roel Reiné
6915,Enrique Gato
6916,Alexander Korda
6917,David Dworsky
6917,Victor Köhler
6918,Gonzalo López-Gallego
6919,H. Bruce Humberstone
6920,David Gavant
6921,Ishirô Honda
6922,Indra Kumar
6923,Daniel McNicoll
6924,Peter Sillen
6925,Ron Mann
6927,Kevin Connolly
6928,Satyen Bose
6929,Phillip Noyce
6930,Everardo Gout
6931,Ruth Leitman
6932,Steven J. Santos
6933,Eriq La Salle
6934,Coley Sohn
6935,Nils Tavernier
6936,Denis Henry Hennelly
6937,Sammo Kam-Bo Hung
6937,Fruit Chan
6938,Dana Lustig
6939,Fred Wolf
6940,John Paulson
6941,Qing Yang
6942,Michael Anderson
6943,Robert Harling
6944,Samuel Vartek
6945,Pawel Pawlikowski
6946,Andrew Gallerani
6947,Chia-Liang Liu
6948,Richard W. Haines
6948,Lloyd Kaufman
6949,Peter Askin
6950,Adam Massey
6951,Emilio Aragón
6953,Kabir Khan
6954,Ask Hasselbalch
6955,Irwin Winkler
6956,Peter Cohn
6957,Kinji Fukasaku
6958,S.S. Rajamouli
6959,Chris Burkard
6960,Edgar G. Ulmer
6960,Douglas Sirk
6961,Gus Van Sant
6962,Enrique Buchichio
6964,Irvin Kershner
6965,Masami Hata
6966,Isaac Halasima
6967,Dudley Nichols
6968,Chuan Chen
6969,Antoinette Beumer
6970,Johnny Burke
6970,Andrew Hinton
6971,Baltasar Kormákur
6972,Shaun Monson
6973,Vin Diesel
6974,Michael Engler
6975,Cullen Hoback
6976,Martin Campbell
6977,Michael Linn
6978,John Frankenheimer
6979,Babbar Subhash
6980,Danny Steinmann
6980,Tom DeSimone
6981,James Ivory
6982,Jeff Barnaby
6983,Oded Binnun
6983,Mihal Brezis
6984,Sias Wilson
6985,Camilla Hall
6986,Manfred Wong
6986,Wai-Man Yip
6987,York Alec Shackleton
6988,Rajiv Whabi
6989,Carl Deal
