ID,Language
12800,English
12801,English
12802,English
12803,Hindi
12804,English
12805,English
12807,English
12808,English
12809,English
12810,English
12811,English
12812,English
12813,English
12814,English
12815,English
12816,English
12817,Japanese
12819,English
12820,English
12821,English
12823,English
12823,French
12823,Spanish
12824,French
12824,English
12825,English
12826,English
12827,English
12828,English
12829,English
12831,English
12832,English
12833,English
12834,English
12835,English
12836,English
12836,Spanish
12837,German
12838,English
12839,English
12840,English
12841,French
12841,English
12842,Italian
12843,English
12844,English
12845,English
12846,English
12847,English
12848,English
12849,English
12850,Flemish
12850,Dutch
12850,English
12850,French
12851,English
12852,English
12853,Hebrew
12854,English
12855,Korean
12856,English
12857,English
12858,English
12859,English
12860,English
12861,English
12862,English
12863,English
12864,English
12865,English
12866,English
12867,English
12868,English
12870,English
12870,Spanish
12871,French
12872,English
12873,English
12874,English
12874,Spanish
12875,English
12876,English
12878,Italian
12879,English
12880,English
12881,English
12882,Spanish
12883,English
12884,English
12885,Mandarin
12885,Cantonese
12885,English
12886,English
12887,English
12888,English
12888,Portuguese
12889,English
12890,Spanish
12891,Spanish
12891,English
12892,English
12892,French
12893,English
12894,English
12895,French
12896,English
12897,English
12898,English
12900,English
12901,English
12902,English
12903,Korean
12904,French
12905,English
12906,English
12907,English
12908,Filipino
12908,Tagalog
12909,English
12910,English
12911,Russian
12911,Hungarian
12912,English
12913,English
12914,English
12915,English
12916,English
12916,Cantonese
12917,English
12918,English
12919,English
12920,English
12921,English
12922,English
12923,Kannada
12923,Tamil
12923,Telugu
12923,Malayalam
12924,Spanish
12925,Spanish
12926,English
12927,Spanish
12928,English
12929,English
12930,English
12931,English
12932,English
12933,English
12933,Russian
12933,German
12934,English
12935,English
12936,English
12937,English
12939,English
12940,English
12941,English
12942,English
12943,English
12944,English
12945,English
12946,Telugu
12947,English
12948,French
12948,English
12949,English
12950,English
12950,Spanish
12951,English
12952,Spanish
12953,English
12954,English
12955,Hindi
12956,English
12956,Spanish
12956,French
12957,English
12958,English
12959,English
12960,English
12961,English
12962,English
12964,English
12965,English
12966,English
12967,English
12968,English
12969,Italian
12970,English
12971,English
12972,English
12973,English
12974,English
12975,English
12976,Korean
12977,English
12978,Gujarati
12980,English
12981,English
12982,Cantonese
12983,English
12984,English
12985,English
12986,English
12987,English
12987,Spanish
12988,English
12989,English
12990,English
12991,English
12992,Danish
12993,English
12994,English
12995,English
12996,English
12997,English
12998,English
12998,Spanish
12999,English
13000,English
13001,English
13002,English
13004,English
13004,Italian
13005,English
13006,English
13007,English
13008,English
13009,English
13010,English
13011,English
13012,Russian
13013,English
13014,English
13015,English
13015,Yiddish
13016,English
13017,English
13018,English
13019,English
13020,English
13021,English
13022,English
13023,Spanish
13025,English
13026,English
13027,English
13028,English
13029,English
13030,English
13031,English
13032,English
13033,English
13034,English
13035,English
13036,English
13037,English
13038,English
13039,English
13040,English
13040,Arabic
13040,Hebrew
13041,English
13043,English
13044,Mandarin
13044,English
13045,English
13046,English
13047,English
13048,English
13049,English
13050,English
13051,English
13052,English
13053,English
13054,English
13055,English
13056,English
13057,English
13058,English
13059,English
13060,English
13061,English
13062,English
13063,English
13064,English
13065,Korean
13066,English
13067,English
13068,English
13069,English
13069,German
13070,English
13071,English
13072,English
13073,English
13074,English
13075,English
13076,English
13077,English
13078,English
13079,English
13081,Tamil
13082,English
13083,English
13083,French
13084,English
13085,English
13086,English
13087,English
13087,Polish
13087,Cantonese
13087,Italian
13088,English
13089,Hindi
13090,English
13091,English
13092,English
13093,English
13094,English
13096,Hindi
13097,English
13098,English
13099,Russian
13100,Spanish
13101,English
13102,English
13103,English
13103,More
13103,French
13104,English
13105,English
13106,English
13107,English
13108,English
13109,English
13110,English
13111,English
13112,English
13113,English
13114,English
13115,English
13116,English
13116,Arabic
13116,German
13116,Spanish
13116,French
13116,Hungarian
13116,Japanese
13116,Russian
13117,English
13118,English
13119,English
13120,Danish
13121,English
13123,English
13124,English
13125,Hindi
13126,English
13128,English
13129,English
13130,French
13131,English
13132,English
13133,English
13134,English
13135,English
13135,French
13136,English
13137,English
13138,English
13139,English
13140,English
13141,Spanish
13142,English
13143,English
13144,English
13145,English
13146,English
13147,English
13148,English
13149,English
13150,English
13151,English
13152,English
13153,English
13154,English
13155,English
13156,Japanese
13157,English
13158,English
13158,Afrikaans
13159,English
13160,Spanish
13161,Marathi
13162,English
13163,English
13164,English
13165,English
13166,English
13167,English
13168,English
13169,English
13170,English
13171,Hindi
13171,English
13172,English
13173,English
13174,English
13175,English
13176,Italian
13177,Punjabi
13178,English
13179,English
13179,Afrikaans
13180,English
13181,English
13181,Latin
13182,English
13183,English
13184,English
13185,English
13186,English
13187,Hindi
13188,Korean
13189,English
13190,Hindi
13191,Telugu
13192,English
13193,English
13194,English
13195,English
13196,English
13197,Japanese
13198,English
13199,English
13200,English
13201,English
13202,English
13203,English
13204,English
13205,English
13206,English
13207,English
13208,English
13209,English
13210,English
13211,English
13212,English
13213,English
13214,English
13215,English
13216,English
13217,Mandarin
13218,English
13219,English
13220,English
13221,English
13221,Spanish
13222,English
13223,English
13224,English
13224,Hebrew
13225,English
13226,English
13227,English
13228,English
13229,English
13230,English
13231,English
13232,German
13233,Spanish
13233,English
13234,English
13235,English
13236,English
13237,English
13238,German
13238,French
13238,English
13239,Tamil
13239,Hindi
13240,English
13241,English
13242,Hindi
13242,Urdu
13243,English
13244,English
13244,Russian
13244,Kazakh
13245,English
13246,English
13247,English
13248,Italian
13249,English
13250,English
13251,English
13252,English
13253,English
13254,English
13255,English
13256,English
13257,English
13257,French
13258,English
13259,English
13260,English
13261,English
13262,English
13263,English
13264,English
13265,English
13266,English
13267,English
13268,English
13269,English
13270,English
13271,English
13272,English
13273,English
13274,English
13275,Swedish
13275,Danish
13276,Mandarin
13276,Cantonese
13277,English
13278,English
13279,French
13279,Japanese
13280,Spanish
13281,English
13282,English
13283,English
13284,English
13285,Malayalam
13286,English
13287,English
13287,Korean
13288,English
13289,English
13290,English
13291,English
13292,English
13293,English
13294,English
13295,English
13296,English
13297,English
13298,English
13299,English
13300,English
13301,English
13302,English
13303,English
13304,English
13305,English
13307,Telugu
13308,English
13309,English
13310,English
13311,English
13312,English
13313,English
13314,English
13315,English
13315,Romanian
13316,English
13317,English
13318,English
13319,English
13320,English
13321,English
13323,English
13324,English
13325,Danish
13325,English
13326,English
13327,English
13328,English
13329,English
13330,English
13331,English
13332,Mandarin
13333,English
13334,Spanish
13334,English
13335,English
13336,English
13337,English
13338,English
13339,English
13340,English
13341,English
13342,English
13343,English
13344,English
13345,English
13346,English
13347,English
13348,English
13349,English
13350,English
13351,German
13351,Spanish
13352,English
13353,English
13354,Hindi
13355,English
13356,English
13357,English
13358,English
13359,Italian
13360,English
13361,English
13362,Italian
13362,English
13363,Greek
13363,Turkish
13364,English
13365,English
13366,English
13367,English
13368,English
13369,English
13370,English
13371,English
13372,English
13373,English
13374,English
13375,English
13376,English
13377,English
13378,English
13379,English
13379,Hindi
13380,English
13381,English
13382,English
13383,English
13384,English
13385,English
13386,Bengali
13387,English
13388,English
13389,English
13390,English
13391,Hindi
13391,Bengali
13391,Tamil
13391,Sanskrit
13391,Urdu
13391,English
13392,English
13393,English
13394,English
13395,German
13396,English
13397,English
13398,English
13399,English
13400,English
13401,English
13402,English
13403,Hindi
13404,English
13405,English
13406,Hindi
13407,English
13408,Korean
13409,English
13410,English
13411,English
13412,English
13413,English
13414,English
13415,English
13416,English
13417,English
13417,Spanish
13417,French
13418,English
13419,English
13421,English
13422,English
13423,English
13424,English
13425,Mandarin
13426,English
13427,English
13428,Marathi
13429,English
13431,English
13432,English
13433,English
13434,English
13435,English
13436,English
13437,Hindi
13438,English
13439,English
13440,English
13441,English
13442,English
13443,English
13444,English
13445,English
13446,English
13447,English
13448,English
13448,Spanish
13449,English
13450,English
13451,Mandarin
13452,Hindi
13454,English
13456,English
13457,English
13458,Tamil
13459,French
13460,English
13461,English
13463,Filipino
13463,English
13463,Tagalog
13464,English
13464,French
13464,Spanish
13465,English
13466,English
13467,English
13468,English
13469,English
13470,English
13470,Spanish
13471,English
13472,English
13473,English
13474,English
13475,English
13477,Italian
13478,English
13479,English
13480,English
13480,French
13481,English
13482,English
13483,Spanish
13484,English
13484,German
13484,French
13485,English
13486,Telugu
13487,English
13489,English
13490,Italian
13491,English
13492,English
13493,English
13494,Hindi
13495,English
13496,English
13497,English
13497,Russian
13497,French
13498,English
13499,English
13500,English
13501,English
13502,English
13503,English
13504,English
13505,English
13506,English
13507,English
13508,English
13509,English
13510,English
13511,English
13512,English
13513,English
13514,English
13515,English
13516,English
13517,Spanish
13518,English
13518,Spanish
13519,English
13520,English
13521,Spanish
13522,Mandarin
13523,English
13524,English
13525,English
13526,English
13527,English
13528,English
13529,English
13530,English
13531,English
13532,English
13533,English
13534,English
13535,English
13536,English
13537,English
13538,English
13539,English
13540,English
13541,English
13542,English
13543,English
13544,English
13545,English
13546,English
13546,French
13547,English
13549,English
13551,English
13552,English
13553,English
13554,English
13555,English
13556,English
13558,English
13559,English
13560,English
13561,English
13562,English
13563,English
13564,English
13565,English
13566,French
13567,Hindi
13567,English
13567,Marathi
13568,English
13569,English
13570,English
13570,Spanish
13571,English
13572,English
13573,English
13574,English
13575,English
13576,English
13577,Cantonese
13577,Mandarin
13578,English
13579,English
13580,English
13580,Spanish
13581,English
13581,Japanese
13582,English
13583,Hindi
13584,English
13585,English
13585,Spanish
13586,English
13587,English
13588,Bengali
13589,English
13590,English
13591,English
13592,English
13593,English
13594,Turkish
13595,English
13596,English
13597,English
13598,English
13599,English
13600,English
13601,English
13602,English
13603,English
13604,English
13605,English
13606,English
13607,English
13608,English
13609,English
13610,English
13611,English
13612,English
13613,Italian
13613,English
13614,English
13615,English
13616,English
13617,English
13618,English
13619,English
13620,English
13621,English
13622,English
13623,English
13624,English
13625,English
13626,English
13628,English
13629,English
13630,English
13631,English
13632,English
13633,English
13634,English
13635,English
13636,English
13637,English
13638,English
13639,English
13640,English
13641,English
13642,French
13643,Latvian
13644,Finnish
13645,English
13646,Italian
13647,English
13648,English
13649,English
13650,Hindi
13651,English
13652,English
13653,English
13654,English
13655,English
13656,English
13657,Italian
13658,English
13659,English
13660,Russian
13661,English
13662,English
13663,Swedish
13663,English
13664,Hindi
13665,English
13666,English
13667,English
13668,English
13668,Spanish
13669,English
13670,English
13671,English
13672,English
13673,English
13674,Telugu
13675,Spanish
13676,English
13677,English
13678,Cantonese
13678,Mandarin
13679,English
13680,English
13681,English
13682,English
13683,English
13684,Japanese
13685,English
13685,Spanish
13686,English
13687,Hindi
13689,English
13690,English
13691,English
13692,English
13695,English
13696,English
13698,English
13699,English
13700,English
13701,English
13702,English
13703,English
13704,English
13705,Spanish
13706,English
13707,English
13709,Mandarin
13710,English
13711,English
13712,English
13713,English
13714,English
13715,English
13716,English
13717,English
13718,English
13720,Italian
13721,English
13722,English
13723,English
13724,English
13725,English
13726,English
13727,English
13728,English
13729,English
13730,English
13731,English
13732,Spanish
13733,English
13734,English
13735,English
13736,English
13737,Thai
13737,English
13738,English
13739,Korean
13740,English
13740,German
13741,English
13742,English
13743,English
13744,English
13745,English
13746,English
13747,English
13748,English
13749,English
13750,English
13751,Turkish
13752,English
13753,English
13754,English
13755,English
13756,English
13757,English
13758,English
13759,English
13760,English
13761,Mandarin
13762,English
13763,English
13764,English
13765,English
13765,Spanish
13766,English
13767,Hindi
13768,English
13769,English
13770,English
13771,English
13772,English
13773,English
13774,English
13775,English
13776,English
13777,English
13778,English
13779,French
13780,English
13781,Punjabi
13782,English
13783,English
13784,English
13785,English
13786,English
13787,Cantonese
13787,Mandarin
13788,English
13789,English
13790,English
13791,Japanese
13792,English
13793,English
13794,English
13795,English
13796,German
13796,English
13797,English
13798,English
13799,English
13800,English
13801,English
13802,English
13803,English
13804,English
13805,English
13806,English
13807,English
13808,English
13809,English
13810,English
13811,English
13812,English
13813,English
13814,English
13815,English
13816,English
13818,English
13819,English
13820,English
13821,Telugu
13822,English
13824,English
13825,English
13826,Malayalam
13827,English
13828,English
13829,English
13829,Japanese
13829,Korean
13830,English
13831,English
13832,Cantonese
13833,English
13834,English
13835,English
13836,English
13837,English
13838,English
13839,English
13840,English
13841,English
13842,English
13843,English
13844,Telugu
13845,English
13846,English
13847,English
13848,English
13849,English
13850,English
13851,English
13852,English
13853,English
13854,English
13855,English
13856,Mandarin
13857,English
13858,English
13858,Spanish
13859,Mandarin
13859,Cantonese
13860,English
13861,English
13862,English
13863,Italian
13864,English
13865,English
13866,English
13867,Italian
13868,English
13869,English
13870,English
13871,English
13873,English
13874,English
13876,English
13877,English
13878,English
13879,English
13880,English
13881,English
13882,English
13883,English
13884,English
13885,English
13886,English
13887,English
13888,English
13889,English
13890,English
13892,English
13893,English
13894,English
13895,Mandarin
13896,English
13897,English
13898,Thai
13898,English
13899,English
13900,English
13901,English
13901,German
13902,English
13903,English
13904,Chinese
13904,English
13905,English
13906,English
13907,English
13908,Punjabi
13909,Italian
13910,English
13911,English
13912,English
13913,Mandarin
13913,English
13914,English
13915,Mandarin
13916,English
13917,English
13918,English
13919,Russian
13919,German
13920,English
13921,English
13922,English
13923,English
13924,English
13925,English
13926,English
13927,English
13928,English
13929,English
13930,English
13930,French
13931,English
13932,English
13933,English
13934,English
13935,English
13937,English
13938,English
13939,Cantonese
13939,English
13941,English
13942,Afrikaans
13943,French
13944,English
13944,Korean
13945,English
13946,English
13947,English
13948,English
13949,English
13950,English
13951,English
13952,French
13953,English
13954,English
13955,English
13955,Spanish
13956,English
13957,English
13958,English
13959,English
13960,English
13961,English
13962,English
13963,English
13964,English
13965,English
13966,English
13967,English
13968,English
13969,English
13970,English
13971,Spanish
13971,Catalan
13972,English
13974,English
13975,English
13976,French
13976,English
13976,Portuguese
13976,Dutch
13977,Spanish
13978,English
13979,English
13980,English
13981,English
13983,English
13984,English
13985,English
13986,English
13987,English
13988,Mandarin
13989,English
13990,German
13991,English
13992,English
13993,English
13994,English
13994,Russian
13995,Mandarin
13996,English
13996,Greek
13997,English
13998,Hindi
13999,English
14000,English
14001,English
14002,German
14003,English
14004,English
14005,English
14006,English
14007,English
14008,English
14009,English
14010,English
14011,English
14012,English
14013,English
14014,Hindi
14015,English
14016,Persian
14017,English
14018,English
14019,English
14020,English
14022,Italian
14023,Japanese
14024,English
14025,Korean
14026,English
14027,English
14028,English
14029,Spanish
14029,English
14030,English
14031,English
14032,English
14032,Italian
14032,Japanese
14034,English
14035,English
14036,Filipino
14036,Tagalog
14036,Korean
14037,English
14038,English
14039,English
14040,English
14041,English
14042,English
14043,English
14044,English
14045,English
14046,English
14047,English
14048,English
14049,English
14050,English
14051,English
14051,German
14052,English
14053,English
14054,English
14055,English
14055,German
14056,English
14057,French
14058,English
14059,English
14060,English
14061,English
14062,English
14063,English
14064,English
14065,English
14066,English
14067,Spanish
14068,English
14069,English
14070,English
14071,English
14072,English
14073,English
14074,English
14075,English
14076,English
14077,English
14078,Hindi
14078,Marathi
14078,Bengali
14078,English
14079,English
14080,English
14081,English
14082,Hindi
14082,Urdu
14083,English
14084,English
14085,English
14086,English
14087,Spanish
14088,English
14089,English
14090,English
14091,English
14092,English
14093,English
14094,English
14095,English
14096,English
14097,English
14098,English
14099,Italian
14100,English
14101,English
14101,Aboriginal
14102,English
14102,Hindi
14102,Malayalam
14103,English
14104,English
14105,English
14106,English
14107,English
14108,English
14108,Mandarin
14109,English
14109,Turkish
14109,Armenian
14110,English
14111,English
14112,English
14113,Spanish
14114,Swedish
14115,Italian
14116,English
14117,English
14118,English
14119,English
14120,English
14121,English
14122,English
14123,English
14124,English
14125,English
14126,English
14127,English
14128,English
14129,English
14130,English
14131,English
14132,English
14133,English
14134,English
14135,English
14136,English
14137,Portuguese
14137,Afrikaans
14137,English
14138,English
14139,English
14140,English
14141,Filipino
14141,Tagalog
14142,English
14143,English
14143,Spanish
14144,English
14145,English
14146,English
14147,English
14148,English
14149,Italian
14150,English
14151,English
14152,English
14153,English
14153,Armenian
14154,English
14155,Telugu
14156,English
14157,English
14158,English
14159,English
14160,English
14161,English
14162,English
14163,English
14164,English
14165,English
14166,English
14167,Japanese
14168,Mandarin
14170,English
14171,English
14172,English
14173,Mandarin
14174,English
14175,English
14176,English
14177,English
14178,English
14179,English
14180,English
14181,English
14182,German
14183,English
14184,English
14185,French
14186,English
14187,Russian
14188,English
14189,English
14190,English
14191,English
14192,Spanish
14193,English
14194,English
14195,Hindi
14195,English
14196,English
14197,English
14198,English
14199,English
14200,English
14201,English
14202,English
14203,English
14204,English
14205,English
14206,English
14207,English
14208,English
14210,English
14210,Zulu
14212,English
14213,English
14214,English
14215,English
14215,Spanish
14216,English
14217,English
14218,English
14219,English
14220,Italian
14221,English
14221,German
14222,English
14223,English
14224,English
14225,English
14225,Japanese
14226,Russian
14227,English
14228,English
14229,English
14230,English
14231,English
14232,English
14233,English
14234,English
14235,English
14236,English
14237,English
14239,English
14240,English
14241,English
14242,English
14243,English
14244,English
14245,English
14246,English
14247,English
14249,Japanese
14250,English
14251,English
14252,English
14253,English
14254,Hindi
14255,English
14256,English
14257,English
14258,English
14259,English
14260,English
14261,English
14262,English
14263,English
14264,English
14265,English
14266,English
14267,English
14268,English
14269,English
14270,English
14271,Spanish
14271,English
14272,Punjabi
14273,English
14274,English
14275,English
14276,English
14276,Latin
14276,French
14277,English
14278,English
14279,English
14280,English
14281,English
14282,English
14283,English
14284,Spanish
14285,English
14286,English
14287,English
14289,English
14289,Korean
14290,English
14291,English
14292,English
14293,English
14294,Russian
14295,English
14296,English
14297,English
14298,English
14299,English
14300,Portuguese
14302,English
14303,English
14304,German
14304,Japanese
14305,English
14306,Italian
14307,English
14308,English
14309,English
14309,Uighur
14310,English
14311,English
14312,English
14313,English
14314,English
14315,English
14316,English
14317,Tamil
14318,English
14319,English
14320,English
14321,English
14322,English
14323,English
14324,English
14325,German
14326,English
14327,English
14328,English
14329,Hindi
14329,Bengali
14330,English
14331,English
14332,English
14333,English
14333,Spanish
14334,English
14335,English
14336,English
14337,English
14338,English
14339,Italian
14340,English
14341,English
14341,German
14342,English
14343,English
14344,English
14345,Arabic
14346,Japanese
14347,English
14348,English
14349,Hindi
14350,Spanish
14351,English
14352,English
14353,English
14354,English
14355,English
14356,English
14357,English
14358,English
14359,English
14360,None
14360,English
14361,English
14362,English
14363,Mandarin
14364,English
14365,English
14366,Punjabi
14367,Hindi
14368,English
14369,English
14370,Mandarin
14371,English
14372,English
14373,English
14374,English
14375,English
14376,English
14377,English
14378,Tamil
14379,Italian
14380,French
14381,English
14382,English
14383,English
14384,English
14385,English
14386,English
14387,English
14388,English
14389,English
14390,English
14391,English
14392,English
14393,English
14394,English
14395,English
14396,English
14397,English
14398,English
14399,English
14400,English
14401,English
14402,English
14403,English
14404,English
14405,Mandarin
14406,Hindi
14407,English
14408,English
14409,Mandarin
14409,Korean
14409,English
14410,English
14411,Russian
14411,Serbian
14412,English
14413,English
14414,English
14415,English
14416,English
14417,English
14418,English
14419,English
14420,English
14421,English
14422,Hebrew
14423,English
14424,English
14425,English
14426,English
14427,English
14428,English
14429,English
14430,English
14431,English
14432,English
14433,English
14434,English
14435,English
14436,Japanese
14437,English
14438,English
14439,English
14440,English
14441,English
14442,English
14443,English
14444,English
14445,English
14446,English
14447,Telugu
14447,English
14448,English
14449,English
14450,English
14451,English
14451,Italian
14451,French
14452,English
14453,English
14454,English
14455,English
14456,English
14457,English
14458,English
14459,English
14460,English
14461,English
14462,English
14463,English
14464,English
14465,Hindi
14466,English
14467,English
14468,English
14469,Hindi
14470,English
14471,English
14473,English
14474,English
14475,English
14476,English
14477,English
14478,English
14479,English
14480,English
14481,English
14482,German
14482,English
14483,Tamil
14484,English
14485,Spanish
14486,English
14487,English
14488,English
14489,Hindi
14490,English
14491,English
14492,Italian
14493,English
14494,Hindi
14495,English
14496,Mandarin
14497,English
14498,English
14499,English
14500,English
14501,English
14502,English
14503,English
14505,English
14506,English
14507,English
14508,English
14509,English
14510,English
14511,English
14512,English
14513,English
14514,English
14515,English
14516,English
14517,English
14518,English
14519,English
14520,English
14521,English
14522,English
14523,Hindi
14524,English
14525,English
14526,English
14527,English
14528,English
14529,English
14530,English
14531,English
14532,English
14533,English
14534,English
14536,English
14537,English
14538,English
14539,Hindi
14540,German
14541,English
14542,English
14543,English
14544,English
14545,Spanish
14545,English
14546,English
14547,English
14548,English
14549,English
14550,English
14551,English
14552,English
14553,English
14554,English
14555,English
14556,English
14557,English
14558,English
14559,English
14560,English
14561,English
14562,English
14563,Spanish
14563,German
14564,English
14565,English
14566,English
14567,English
14568,English
14568,French
14569,English
14570,English
14571,English
14572,English
14573,English
14574,English
14575,English
14576,English
14577,English
14578,English
14579,English
14580,English
14581,English
14582,English
14583,Tamil
14584,Italian
14586,English
14587,English
14588,English
14589,English
14590,English
14591,English
14592,English
14593,English
14594,English
14595,English
14596,English
14597,English
14597,Spanish
14598,Italian
14599,English
14600,English
14601,English
14601,Swedish
14602,English
14603,English
14604,English
14605,English
14606,English
14607,English
14608,English
14609,English
14610,English
14611,English
14612,English
14613,English
14614,English
14615,English
14616,English
14618,Hindi
14619,English
14620,English
14621,English
14623,English
14624,English
14625,English
14626,English
14627,English
14628,English
14629,Marathi
14630,English
14630,Tagalog
14630,Filipino
14631,English
14632,Dutch
14632,Arabic
14632,Spanish
14633,English
14634,English
14635,English
14636,Korean
14637,Tamil
14637,Spanish
14637,Hindi
14637,English
14637,Basque
14639,English
14640,Hindi
14641,English
14642,Danish
14643,English
14644,English
14645,English
14646,English
14647,English
14648,English
14649,English
14650,English
14651,Hindi
14652,English
14653,English
14653,Spanish
14653,Russian
14654,English
14655,English
14656,English
14657,English
14658,English
14659,Spanish
14660,English
14661,English
14662,English
14663,English
14664,Italian
14665,English
14666,English
14667,English
14668,English
14669,English
14670,English
14671,English
14672,English
14673,English
14674,English
14675,English
14676,English
14677,English
14678,English
14679,Filipino
14679,Tagalog
14679,English
14680,English
14681,English
14682,English
14683,English
14684,English
14685,English
14686,English
14687,English
14688,English
14689,English
14690,English
14691,Tamil
14692,English
14693,Spanish
14693,English
14694,English
14695,English
14695,Spanish
14696,English
14697,English
14697,Japanese
14698,English
14699,English
14700,English
14701,English
14702,English
14703,Japanese
14704,English
14705,English
14707,French
14708,English
14709,English
14710,English
14711,English
14712,English
14713,English
14714,English
14715,English
14716,English
14717,English
14718,English
14719,English
14720,English
14721,English
14722,English
14723,English
14724,English
14725,English
14726,English
14727,English
14728,English
14729,English
14730,English
14731,English
14732,English
14733,English
14734,English
14735,English
14736,English
14737,English
14738,English
14739,Mandarin
14739,Cantonese
14741,None
14741,English
14742,Danish
14743,English
14744,English
14745,Italian
14746,English
14746,Spanish
14747,Spanish
14747,English
14748,English
14749,English
14750,English
14750,French
14751,English
14752,English
14753,English
14754,English
14755,English
14756,English
14757,English
14757,Indonesian
14759,English
14760,English
14761,Mandarin
14762,English
14763,Korean
14763,English
14764,Mandarin
14764,English
14765,English
14766,English
14767,English
14768,English
14769,English
14770,Spanish
14771,Hebrew
14771,English
14771,Arabic
14772,English
14773,English
14774,English
14775,English
14776,English
14777,English
14778,English
14779,English
14780,Italian
14780,Japanese
14781,English
14782,English
14783,English
14784,English
14786,English
14787,Italian
14788,English
14789,English
14791,English
14792,English
14793,English
14794,English
14795,English
14795,Spanish
14796,English
14797,English
14798,English
14799,English
14800,English
14801,English
14802,English
14803,English
14804,English
14804,Swedish
14804,Saami
14805,English
14806,English
14807,English
14808,English
14809,English
14810,English
14811,English
14812,English
14813,English
14814,English
14815,English
14816,English
14817,English
14818,English
14819,English
14820,English
14821,English
14822,English
14823,English
14824,Spanish
14825,English
14826,English
14826,French
14827,English
14828,English
14829,English
14830,English
14831,English
14832,Mandarin
14833,English
14834,English
14835,English
14836,English
14837,English
14838,English
14838,Arabic
14839,Japanese
14840,English
14841,English
14842,English
14843,English
14844,Spanish
14845,English
14846,English
14847,English
14848,English
14849,Mandarin
14850,English
14851,English
14852,English
14853,English
14854,English
14855,English
14856,English
14857,English
14858,English
14859,English
14859,Spanish
14859,Russian
14859,German
14859,Lingala
14860,English
14861,English
14861,Italian
14862,English
14863,English
14864,English
14865,English
14866,English
14867,English
14868,English
14869,Danish
14870,English
14871,English
14872,English
14873,English
14874,English
14875,English
14876,Telugu
14877,English
14877,French
14878,German
14879,English
14880,English
14881,English
14882,English
14883,English
14884,English
14885,English
14886,English
14888,French
14888,German
14889,English
14890,Italian
14890,French
14890,German
14890,English
14891,Hindi
14892,English
14893,English
14894,Telugu
14895,English
14896,English
14897,English
14898,Punjabi
14899,English
14900,English
14900,Spanish
14901,English
14902,Persian
14902,Turkish
14903,English
14904,English
14905,English
14906,English
14907,English
14908,English
14909,English
14910,English
14912,English
14913,English
14914,English
14915,English
14916,English
14917,English
14918,English
14919,English
14921,English
14922,English
14923,English
14924,English
14925,English
14926,English
14927,English
14928,English
14929,English
14930,English
14931,Thai
14932,Hindi
14934,English
14935,English
14936,English
14937,Italian
14938,English
14939,English
14940,English
14941,English
14942,English
14943,English
14944,English
14945,English
14945,British Sign Language
14945,Maori
14946,English
14947,English
14948,Mandarin
14949,English
14950,English
14951,English
14952,English
14953,English
14956,English
14957,English
14958,English
14959,English
14960,English
14961,French
14962,English
14963,English
14964,English
14965,English
14966,English
14967,English
14968,Italian
14968,English
14969,English
14970,English
14971,English
14972,English
14973,English
14974,English
14975,English
14976,English
14977,English
14978,English
14979,English
14980,English
14981,English
14982,English
14983,English
14984,English
14984,Russian
14984,Spanish
14985,Mandarin
14986,Hindi
14987,French
14988,English
14990,English
14990,Spanish
14990,Norwegian
14990,Swedish
14991,English
14992,English
14993,Czech
14993,English
14993,German
14993,Russian
14994,English
14995,English
14996,English
14997,Telugu
14998,English
14999,English
15000,English
15001,English
15002,English
15002,Italian
15002,German
15003,English
15003,Spanish
15004,English
15005,Russian
15007,English
15008,English
15009,English
15011,French
15012,English
15012,French
15013,English
15014,English
15015,Urdu
15015,English
15016,English
15017,English
15018,English
15019,English
15020,English
15021,English
15022,English
15023,Mandarin
15024,English
15025,English
15026,Korean
15027,English
15028,English
15029,English
15030,English
15031,English
15033,English
15034,English
15035,English
15036,English
15037,English
15038,English
15039,English
15040,English
15041,English
15042,English
15043,English
15045,English
15046,Mandarin
15047,English
15048,English
15049,English
15050,English
15051,English
15052,English
15053,English
15054,English
15055,English
15055,Spanish
15056,English
15057,English
15058,English
15059,English
15060,English
15061,English
15062,English
15063,English
15064,English
15065,English
15066,English
15067,English
15068,English
15069,English
15070,English
15071,English
15072,English
15073,English
15074,English
15075,English
15076,English
15077,English
15078,Hindi
15078,Punjabi
15078,Marathi
15079,English
15080,English
15081,English
15082,English
15083,English
15084,English
15085,English
15086,English
15087,English
15087,Arabic
15087,Dutch
15088,English
15089,English
15090,Italian
15091,English
15092,English
15093,Italian
15094,English
15095,English
15096,Spanish
15097,English
15098,English
15099,English
15100,English
15101,English
15102,English
15103,English
15104,English
15105,English
15106,English
15107,English
15108,English
15109,English
15110,English
15111,English
15112,English
15113,English
15114,English
15115,English
15116,English
15117,English
15118,English
15119,English
15120,English
15121,English
15122,English
15123,English
15124,English
15125,English
15126,English
15127,English
15128,English
15129,English
15130,English
15131,English
15132,English
15132,Cantonese
15133,English
15134,English
15135,English
15136,English
15137,English
15138,English
15139,German
15140,English
15141,English
15142,English
15143,English
15144,English
15145,English
15146,English
15147,English
15148,English
15149,English
15150,Japanese
15151,English
15152,English
15153,English
15154,English
15155,English
15156,English
15157,English
15158,English
15159,English
15160,English
15161,English
15162,English
15163,English
15164,English
15165,English
15166,English
15167,English
15168,English
15169,English
15170,English
15171,English
15172,English
15173,English
15174,English
15175,English
15176,English
15177,English
15178,English
15179,English
